SignId,Id,X,Y,Z,Retro,UTC,R,G,B,H,S,B,pX,pY,
6,1575191,33.7753784,-84.4025041,307.563,0.77,64652.43260,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.320,
6,1575192,33.7753782,-84.4025043,307.510,0.78,64652.43263,-1,-1,-1,-1.0,-1.000,-1.000,0.249,0.346,
6,1575193,33.7753783,-84.4025042,307.456,0.74,64652.43266,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.372,
6,1575194,33.7753782,-84.4025042,307.403,0.78,64652.43270,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.397,
6,1575195,33.7753784,-84.4025041,307.348,0.77,64652.43273,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.424,
6,1575201,33.7753784,-84.4025041,307.024,0.67,64652.43293,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.580,
6,1575202,33.7753783,-84.4025041,306.971,0.74,64652.43296,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.605,
6,1575203,33.7753784,-84.4025041,306.915,0.74,64652.43299,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.632,
6,1575204,33.7753781,-84.4025043,306.866,0.74,64652.43302,-1,-1,-1,-1.0,-1.000,-1.000,0.247,0.656,
6,1575205,33.7753784,-84.4025041,306.805,0.74,64652.43306,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.685,
6,1575206,33.7753784,-84.4025041,306.751,0.72,64652.43309,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.711,
6,1575207,33.7753785,-84.4025040,306.692,0.72,64652.43312,-1,-1,-1,-1.0,-1.000,-1.000,0.286,0.740,
6,1575208,33.7753785,-84.4025040,306.637,0.71,64652.43315,-1,-1,-1,-1.0,-1.000,-1.000,0.286,0.766,
6,1575209,33.7753785,-84.4025040,306.582,0.74,64652.43319,-1,-1,-1,-1.0,-1.000,-1.000,0.286,0.793,
6,1575210,33.7753784,-84.4025040,306.527,0.74,64652.43322,-1,-1,-1,-1.0,-1.000,-1.000,0.282,0.819,
6,1575211,33.7753784,-84.4025040,306.471,0.73,64652.43325,-1,-1,-1,-1.0,-1.000,-1.000,0.282,0.846,
6,1575212,33.7753785,-84.4025040,306.413,0.74,64652.43329,-1,-1,-1,-1.0,-1.000,-1.000,0.286,0.874,
6,1575213,33.7753784,-84.4025040,306.356,0.74,64652.43332,-1,-1,-1,-1.0,-1.000,-1.000,0.282,0.902,
6,1575214,33.7753784,-84.4025041,306.301,0.71,64652.43335,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.928,
6,1575311,33.7753781,-84.4025043,308.043,0.75,64652.44562,-1,-1,-1,-1.0,-1.000,-1.000,0.247,0.089,
6,1575312,33.7753781,-84.4025043,307.990,0.79,64652.44565,-1,-1,-1,-1.0,-1.000,-1.000,0.247,0.115,
6,1575313,33.7753782,-84.4025042,307.937,0.78,64652.44568,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.140,
6,1575314,33.7753782,-84.4025042,307.884,0.79,64652.44572,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.166,
6,1575315,33.7753783,-84.4025042,307.831,0.79,64652.44575,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.191,
6,1575316,33.7753783,-84.4025042,307.778,0.78,64652.44578,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.217,
6,1575317,33.7753782,-84.4025042,307.724,0.78,64652.44582,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.243,
6,1575318,33.7753781,-84.4025043,307.671,0.77,64652.44585,-1,-1,-1,-1.0,-1.000,-1.000,0.247,0.268,
6,1575319,33.7753783,-84.4025041,307.618,0.74,64652.44588,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.294,
6,1575320,33.7753782,-84.4025042,307.565,0.78,64652.44591,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.319,
6,1575321,33.7753780,-84.4025043,307.513,0.78,64652.44595,-1,-1,-1,-1.0,-1.000,-1.000,0.245,0.344,
6,1575322,33.7753783,-84.4025041,307.458,0.75,64652.44598,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.371,
6,1575323,33.7753782,-84.4025042,307.405,0.77,64652.44601,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.396,
6,1575324,33.7753782,-84.4025042,307.352,0.74,64652.44604,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.422,
6,1575330,33.7753783,-84.4025041,307.028,0.72,64652.44624,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.578,
6,1575331,33.7753783,-84.4025041,306.974,0.74,64652.44627,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.604,
6,1575332,33.7753782,-84.4025042,306.922,0.74,64652.44631,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.629,
6,1575333,33.7753782,-84.4025041,306.867,0.74,64652.44634,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.656,
6,1575334,33.7753782,-84.4025041,306.812,0.73,64652.44637,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.682,
6,1575335,33.7753784,-84.4025040,306.754,0.73,64652.44641,-1,-1,-1,-1.0,-1.000,-1.000,0.282,0.710,
6,1575336,33.7753782,-84.4025041,306.703,0.74,64652.44644,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.735,
6,1575337,33.7753784,-84.4025040,306.643,0.73,64652.44647,-1,-1,-1,-1.0,-1.000,-1.000,0.282,0.763,
6,1575338,33.7753783,-84.4025041,306.590,0.74,64652.44650,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.789,
6,1575339,33.7753784,-84.4025040,306.532,0.73,64652.44654,-1,-1,-1,-1.0,-1.000,-1.000,0.282,0.817,
6,1575340,33.7753783,-84.4025040,306.478,0.73,64652.44657,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.843,
6,1575341,33.7753783,-84.4025041,306.423,0.73,64652.44660,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.869,
6,1575342,33.7753784,-84.4025040,306.364,0.73,64652.44663,-1,-1,-1,-1.0,-1.000,-1.000,0.282,0.898,
6,1575343,33.7753784,-84.4025040,306.305,0.71,64652.44667,-1,-1,-1,-1.0,-1.000,-1.000,0.282,0.926,
6,1575442,33.7753779,-84.4025044,308.041,0.74,64652.45893,-1,-1,-1,-1.0,-1.000,-1.000,0.234,0.090,
6,1575443,33.7753780,-84.4025043,307.989,0.78,64652.45897,-1,-1,-1,-1.0,-1.000,-1.000,0.245,0.115,
6,1575444,33.7753783,-84.4025041,307.937,0.78,64652.45900,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.140,
6,1575445,33.7753782,-84.4025042,307.884,0.78,64652.45903,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.166,
6,1575446,33.7753781,-84.4025042,307.830,0.78,64652.45907,-1,-1,-1,-1.0,-1.000,-1.000,0.256,0.192,
6,1575447,33.7753782,-84.4025042,307.778,0.78,64652.45910,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.217,
6,1575448,33.7753783,-84.4025041,307.725,0.78,64652.45913,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.242,
6,1575449,33.7753781,-84.4025042,307.672,0.78,64652.45916,-1,-1,-1,-1.0,-1.000,-1.000,0.256,0.268,
6,1575450,33.7753782,-84.4025042,307.619,0.74,64652.45920,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.293,
6,1575451,33.7753782,-84.4025042,307.566,0.79,64652.45923,-1,-1,-1,-1.0,-1.000,-1.000,0.258,0.319,
6,1575452,33.7753783,-84.4025041,307.512,0.78,64652.45926,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.345,
6,1575453,33.7753783,-84.4025041,307.459,0.74,64652.45930,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.370,
6,1575454,33.7753782,-84.4025041,307.406,0.75,64652.45933,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.396,
6,1575455,33.7753783,-84.4025041,307.353,0.69,64652.45936,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.421,
6,1575461,33.7753781,-84.4025042,307.034,0.72,64652.45956,-1,-1,-1,-1.0,-1.000,-1.000,0.256,0.575,
6,1575462,33.7753783,-84.4025041,306.977,0.74,64652.45959,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.603,
6,1575463,33.7753782,-84.4025041,306.924,0.73,64652.45962,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.628,
6,1575464,33.7753783,-84.4025041,306.868,0.73,64652.45966,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.655,
6,1575465,33.7753783,-84.4025040,306.813,0.74,64652.45969,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.682,
6,1575466,33.7753783,-84.4025040,306.759,0.74,64652.45972,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.708,
6,1575467,33.7753783,-84.4025040,306.703,0.75,64652.45975,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.735,
6,1575468,33.7753782,-84.4025041,306.651,0.74,64652.45979,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.760,
6,1575469,33.7753783,-84.4025040,306.594,0.74,64652.45982,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.787,
6,1575470,33.7753783,-84.4025040,306.539,0.74,64652.45985,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.814,
6,1575471,33.7753782,-84.4025041,306.484,0.72,64652.45988,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.840,
6,1575472,33.7753783,-84.4025040,306.426,0.74,64652.45992,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.868,
6,1575473,33.7753783,-84.4025040,306.369,0.73,64652.45995,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.895,
6,1575474,33.7753784,-84.4025040,306.310,0.71,64652.45998,-1,-1,-1,-1.0,-1.000,-1.000,0.282,0.924,
6,1575570,33.7753780,-84.4025042,308.042,0.75,64652.47225,-1,-1,-1,-1.0,-1.000,-1.000,0.254,0.090,
6,1575571,33.7753781,-84.4025042,307.989,0.80,64652.47229,-1,-1,-1,-1.0,-1.000,-1.000,0.256,0.115,
6,1575572,33.7753779,-84.4025043,307.935,0.79,64652.47232,-1,-1,-1,-1.0,-1.000,-1.000,0.243,0.141,
6,1575573,33.7753781,-84.4025042,307.884,0.79,64652.47235,-1,-1,-1,-1.0,-1.000,-1.000,0.256,0.166,
6,1575574,33.7753782,-84.4025041,307.831,0.79,64652.47239,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.191,
6,1575575,33.7753782,-84.4025041,307.778,0.78,64652.47242,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.217,
6,1575576,33.7753781,-84.4025041,307.725,0.78,64652.47245,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.242,
6,1575577,33.7753782,-84.4025041,307.672,0.78,64652.47248,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.268,
6,1575578,33.7753781,-84.4025042,307.620,0.74,64652.47252,-1,-1,-1,-1.0,-1.000,-1.000,0.256,0.293,
6,1575579,33.7753781,-84.4025041,307.567,0.78,64652.47255,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.318,
6,1575580,33.7753780,-84.4025042,307.514,0.78,64652.47258,-1,-1,-1,-1.0,-1.000,-1.000,0.254,0.344,
6,1575581,33.7753781,-84.4025042,307.461,0.76,64652.47261,-1,-1,-1,-1.0,-1.000,-1.000,0.256,0.369,
6,1575582,33.7753781,-84.4025041,307.408,0.74,64652.47265,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.395,
6,1575589,33.7753782,-84.4025040,307.034,0.71,64652.47288,-1,-1,-1,-1.0,-1.000,-1.000,0.276,0.575,
6,1575590,33.7753783,-84.4025040,306.979,0.72,64652.47291,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.602,
6,1575591,33.7753782,-84.4025041,306.927,0.74,64652.47294,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.627,
6,1575592,33.7753783,-84.4025040,306.871,0.73,64652.47297,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.654,
6,1575593,33.7753782,-84.4025041,306.819,0.74,64652.47301,-1,-1,-1,-1.0,-1.000,-1.000,0.267,0.679,
6,1575594,33.7753782,-84.4025040,306.764,0.74,64652.47304,-1,-1,-1,-1.0,-1.000,-1.000,0.276,0.705,
6,1575595,33.7753783,-84.4025040,306.707,0.74,64652.47307,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.733,
6,1575596,33.7753782,-84.4025040,306.653,0.74,64652.47311,-1,-1,-1,-1.0,-1.000,-1.000,0.276,0.759,
6,1575597,33.7753783,-84.4025040,306.598,0.73,64652.47314,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.785,
6,1575598,33.7753781,-84.4025041,306.545,0.74,64652.47317,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.811,
6,1575599,33.7753782,-84.4025040,306.487,0.72,64652.47320,-1,-1,-1,-1.0,-1.000,-1.000,0.276,0.839,
6,1575600,33.7753782,-84.4025040,306.431,0.74,64652.47324,-1,-1,-1,-1.0,-1.000,-1.000,0.276,0.866,
6,1575601,33.7753783,-84.4025040,306.374,0.73,64652.47327,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.893,
6,1575602,33.7753782,-84.4025040,306.319,0.68,64652.47330,-1,-1,-1,-1.0,-1.000,-1.000,0.276,0.920,
6,1575697,33.7753781,-84.4025042,308.042,0.77,64652.48557,-1,-1,-1,-1.0,-1.000,-1.000,0.256,0.090,
6,1575698,33.7753780,-84.4025042,307.989,0.79,64652.48560,-1,-1,-1,-1.0,-1.000,-1.000,0.254,0.115,
6,1575699,33.7753780,-84.4025042,307.936,0.78,64652.48564,-1,-1,-1,-1.0,-1.000,-1.000,0.254,0.141,
6,1575700,33.7753779,-84.4025042,307.883,0.78,64652.48567,-1,-1,-1,-1.0,-1.000,-1.000,0.252,0.166,
6,1575701,33.7753781,-84.4025041,307.831,0.78,64652.48570,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.191,
6,1575702,33.7753780,-84.4025042,307.779,0.78,64652.48574,-1,-1,-1,-1.0,-1.000,-1.000,0.254,0.216,
6,1575703,33.7753780,-84.4025042,307.726,0.77,64652.48577,-1,-1,-1,-1.0,-1.000,-1.000,0.254,0.242,
6,1575704,33.7753781,-84.4025041,307.673,0.78,64652.48580,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.267,
6,1575705,33.7753781,-84.4025041,307.621,0.74,64652.48583,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.292,
6,1575706,33.7753781,-84.4025041,307.568,0.78,64652.48587,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.318,
6,1575707,33.7753780,-84.4025042,307.516,0.78,64652.48590,-1,-1,-1,-1.0,-1.000,-1.000,0.254,0.343,
6,1575708,33.7753780,-84.4025041,307.463,0.77,64652.48593,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.368,
6,1575709,33.7753783,-84.4025040,307.409,0.76,64652.48596,-1,-1,-1,-1.0,-1.000,-1.000,0.279,0.395,
6,1575717,33.7753782,-84.4025040,306.983,0.71,64652.48623,-1,-1,-1,-1.0,-1.000,-1.000,0.276,0.600,
6,1575718,33.7753781,-84.4025040,306.931,0.73,64652.48626,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.625,
6,1575719,33.7753781,-84.4025041,306.878,0.73,64652.48629,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.650,
6,1575720,33.7753781,-84.4025040,306.824,0.73,64652.48632,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.676,
6,1575721,33.7753782,-84.4025040,306.768,0.75,64652.48636,-1,-1,-1,-1.0,-1.000,-1.000,0.276,0.703,
6,1575722,33.7753781,-84.4025040,306.715,0.75,64652.48639,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.729,
6,1575723,33.7753781,-84.4025040,306.659,0.75,64652.48642,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.756,
6,1575724,33.7753781,-84.4025040,306.606,0.74,64652.48646,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.781,
6,1575725,33.7753781,-84.4025040,306.552,0.74,64652.48649,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.807,
6,1575726,33.7753780,-84.4025041,306.498,0.73,64652.48652,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.833,
6,1575727,33.7753782,-84.4025039,306.436,0.73,64652.48655,-1,-1,-1,-1.0,-1.000,-1.000,0.285,0.863,
6,1575728,33.7753782,-84.4025040,306.382,0.72,64652.48659,-1,-1,-1,-1.0,-1.000,-1.000,0.276,0.889,
6,1575729,33.7753782,-84.4025040,306.326,0.61,64652.48662,-1,-1,-1,-1.0,-1.000,-1.000,0.276,0.916,
6,1575823,33.7753779,-84.4025042,308.040,0.77,64652.49889,-1,-1,-1,-1.0,-1.000,-1.000,0.252,0.091,
6,1575824,33.7753779,-84.4025042,307.987,0.78,64652.49892,-1,-1,-1,-1.0,-1.000,-1.000,0.252,0.116,
6,1575825,33.7753780,-84.4025042,307.935,0.78,64652.49895,-1,-1,-1,-1.0,-1.000,-1.000,0.254,0.141,
6,1575826,33.7753779,-84.4025042,307.883,0.78,64652.49898,-1,-1,-1,-1.0,-1.000,-1.000,0.252,0.166,
6,1575827,33.7753780,-84.4025041,307.831,0.78,64652.49902,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.191,
6,1575828,33.7753780,-84.4025041,307.778,0.78,64652.49905,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.217,
6,1575829,33.7753780,-84.4025041,307.726,0.78,64652.49908,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.242,
6,1575830,33.7753780,-84.4025041,307.674,0.78,64652.49912,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.267,
6,1575831,33.7753781,-84.4025041,307.621,0.74,64652.49915,-1,-1,-1,-1.0,-1.000,-1.000,0.265,0.292,
6,1575832,33.7753780,-84.4025041,307.569,0.78,64652.49918,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.317,
6,1575833,33.7753780,-84.4025041,307.517,0.78,64652.49921,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.342,
6,1575834,33.7753780,-84.4025041,307.464,0.78,64652.49925,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.368,
6,1575835,33.7753780,-84.4025041,307.412,0.77,64652.49928,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.393,
6,1575843,33.7753782,-84.4025040,306.986,0.64,64652.49954,-1,-1,-1,-1.0,-1.000,-1.000,0.276,0.598,
6,1575844,33.7753781,-84.4025040,306.934,0.73,64652.49957,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.623,
6,1575845,33.7753780,-84.4025040,306.881,0.73,64652.49961,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.649,
6,1575846,33.7753780,-84.4025041,306.829,0.73,64652.49964,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.674,
6,1575847,33.7753781,-84.4025040,306.772,0.74,64652.49967,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.701,
6,1575848,33.7753781,-84.4025040,306.719,0.74,64652.49970,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.727,
6,1575849,33.7753781,-84.4025040,306.664,0.74,64652.49974,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.753,
6,1575850,33.7753780,-84.4025040,306.611,0.73,64652.49977,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.779,
6,1575851,33.7753782,-84.4025039,306.552,0.74,64652.49980,-1,-1,-1,-1.0,-1.000,-1.000,0.285,0.807,
6,1575852,33.7753778,-84.4025041,306.507,0.73,64652.49984,-1,-1,-1,-1.0,-1.000,-1.000,0.260,0.829,
6,1575853,33.7753782,-84.4025039,306.440,0.73,64652.49987,-1,-1,-1,-1.0,-1.000,-1.000,0.285,0.861,
6,1575854,33.7753781,-84.4025040,306.388,0.71,64652.49990,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.886,
6,1575950,33.7753778,-84.4025042,308.039,0.77,64652.51220,-1,-1,-1,-1.0,-1.000,-1.000,0.251,0.091,
6,1575951,33.7753777,-84.4025042,307.986,0.78,64652.51224,-1,-1,-1,-1.0,-1.000,-1.000,0.250,0.117,
6,1575952,33.7753779,-84.4025041,307.935,0.78,64652.51227,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.141,
6,1575953,33.7753779,-84.4025041,307.883,0.79,64652.51230,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.166,
6,1575954,33.7753779,-84.4025041,307.831,0.78,64652.51233,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.191,
6,1575955,33.7753779,-84.4025041,307.778,0.78,64652.51237,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.217,
6,1575956,33.7753779,-84.4025041,307.726,0.78,64652.51240,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.242,
6,1575957,33.7753780,-84.4025041,307.674,0.78,64652.51243,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.267,
6,1575958,33.7753780,-84.4025041,307.622,0.74,64652.51247,-1,-1,-1,-1.0,-1.000,-1.000,0.263,0.292,
6,1575959,33.7753779,-84.4025041,307.570,0.78,64652.51250,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.317,
6,1575960,33.7753779,-84.4025041,307.518,0.78,64652.51253,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.342,
6,1575961,33.7753779,-84.4025041,307.466,0.78,64652.51256,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.367,
6,1575962,33.7753780,-84.4025040,307.413,0.77,64652.51260,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.393,
6,1575970,33.7753781,-84.4025040,306.990,0.68,64652.51286,-1,-1,-1,-1.0,-1.000,-1.000,0.274,0.596,
6,1575971,33.7753780,-84.4025040,306.938,0.74,64652.51289,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.621,
6,1575972,33.7753780,-84.4025040,306.884,0.74,64652.51292,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.647,
6,1575973,33.7753780,-84.4025040,306.831,0.74,64652.51296,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.673,
6,1575974,33.7753780,-84.4025040,306.777,0.75,64652.51299,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.699,
6,1575975,33.7753780,-84.4025040,306.723,0.72,64652.51302,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.725,
6,1575976,33.7753780,-84.4025040,306.669,0.73,64652.51305,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.751,
6,1575977,33.7753780,-84.4025040,306.616,0.72,64652.51309,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.776,
6,1575978,33.7753780,-84.4025040,306.561,0.74,64652.51312,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.803,
6,1575979,33.7753781,-84.4025039,306.504,0.73,64652.51315,-1,-1,-1,-1.0,-1.000,-1.000,0.283,0.830,
6,1575980,33.7753780,-84.4025040,306.449,0.73,64652.51319,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.857,
6,1575981,33.7753781,-84.4025039,306.393,0.69,64652.51322,-1,-1,-1,-1.0,-1.000,-1.000,0.283,0.884,
6,1576076,33.7753778,-84.4025041,308.039,0.76,64652.52552,-1,-1,-1,-1.0,-1.000,-1.000,0.260,0.091,
6,1576077,33.7753777,-84.4025042,307.986,0.78,64652.52555,-1,-1,-1,-1.0,-1.000,-1.000,0.250,0.117,
6,1576078,33.7753777,-84.4025042,307.934,0.79,64652.52559,-1,-1,-1,-1.0,-1.000,-1.000,0.250,0.142,
6,1576079,33.7753777,-84.4025042,307.882,0.78,64652.52562,-1,-1,-1,-1.0,-1.000,-1.000,0.250,0.167,
6,1576080,33.7753778,-84.4025041,307.831,0.78,64652.52565,-1,-1,-1,-1.0,-1.000,-1.000,0.260,0.191,
6,1576081,33.7753778,-84.4025041,307.779,0.78,64652.52568,-1,-1,-1,-1.0,-1.000,-1.000,0.260,0.216,
6,1576082,33.7753778,-84.4025041,307.727,0.78,64652.52572,-1,-1,-1,-1.0,-1.000,-1.000,0.260,0.241,
6,1576083,33.7753779,-84.4025041,307.675,0.78,64652.52575,-1,-1,-1,-1.0,-1.000,-1.000,0.261,0.266,
6,1576084,33.7753777,-84.4025042,307.624,0.74,64652.52578,-1,-1,-1,-1.0,-1.000,-1.000,0.250,0.291,
6,1576085,33.7753778,-84.4025041,307.572,0.78,64652.52581,-1,-1,-1,-1.0,-1.000,-1.000,0.260,0.316,
6,1576086,33.7753777,-84.4025041,307.520,0.78,64652.52585,-1,-1,-1,-1.0,-1.000,-1.000,0.259,0.341,
6,1576087,33.7753775,-84.4025043,307.469,0.77,64652.52588,-1,-1,-1,-1.0,-1.000,-1.000,0.241,0.366,
6,1576088,33.7753779,-84.4025040,307.415,0.75,64652.52591,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.392,
6,1576096,33.7753780,-84.4025040,306.995,0.72,64652.52617,-1,-1,-1,-1.0,-1.000,-1.000,0.272,0.594,
6,1576097,33.7753779,-84.4025040,306.944,0.74,64652.52621,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.618,
6,1576098,33.7753779,-84.4025040,306.890,0.72,64652.52624,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.645,
6,1576099,33.7753778,-84.4025040,306.838,0.74,64652.52627,-1,-1,-1,-1.0,-1.000,-1.000,0.269,0.670,
6,1576100,33.7753778,-84.4025040,306.785,0.73,64652.52631,-1,-1,-1,-1.0,-1.000,-1.000,0.269,0.695,
6,1576102,33.7753779,-84.4025040,306.675,0.70,64652.52637,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.748,
6,1576103,33.7753779,-84.4025040,306.621,0.62,64652.52640,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.774,
6,1576104,33.7753779,-84.4025040,306.567,0.74,64652.52644,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.800,
6,1576105,33.7753779,-84.4025040,306.512,0.74,64652.52647,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.827,
6,1576106,33.7753778,-84.4025040,306.460,0.74,64652.52650,-1,-1,-1,-1.0,-1.000,-1.000,0.269,0.852,
6,1576107,33.7753780,-84.4025039,306.400,0.61,64652.52653,-1,-1,-1,-1.0,-1.000,-1.000,0.281,0.881,
6,1576202,33.7753777,-84.4025042,308.037,0.74,64652.53883,-1,-1,-1,-1.0,-1.000,-1.000,0.250,0.092,
6,1576203,33.7753778,-84.4025041,307.986,0.77,64652.53887,-1,-1,-1,-1.0,-1.000,-1.000,0.260,0.117,
6,1576204,33.7753776,-84.4025042,307.933,0.78,64652.53890,-1,-1,-1,-1.0,-1.000,-1.000,0.250,0.142,
6,1576205,33.7753777,-84.4025042,307.882,0.78,64652.53893,-1,-1,-1,-1.0,-1.000,-1.000,0.250,0.167,
6,1576206,33.7753777,-84.4025041,307.830,0.78,64652.53896,-1,-1,-1,-1.0,-1.000,-1.000,0.259,0.192,
6,1576207,33.7753777,-84.4025041,307.779,0.78,64652.53900,-1,-1,-1,-1.0,-1.000,-1.000,0.259,0.216,
6,1576208,33.7753777,-84.4025041,307.727,0.78,64652.53903,-1,-1,-1,-1.0,-1.000,-1.000,0.259,0.241,
6,1576209,33.7753778,-84.4025041,307.676,0.78,64652.53906,-1,-1,-1,-1.0,-1.000,-1.000,0.260,0.266,
6,1576210,33.7753778,-84.4025041,307.624,0.74,64652.53910,-1,-1,-1,-1.0,-1.000,-1.000,0.260,0.291,
